@relation 'EQAgen:tokyo-short-BIG(12/02/2012-01:41-->unspecified_prediction-horizon:7days)-weka.filters.unsupervised.attribute.Remove-R1-2,10-16,104-214,216-227-weka.filters.unsupervised.attribute.RemoveByName-E^event|time|.*_indep_bA|.*2013.*|.*bA.*|continuousClass|class[^5].*|class5..$'

@attribute x1_bM numeric
@attribute x2_bM numeric
@attribute x3_bM numeric
@attribute x4_bM numeric
@attribute x5_bM numeric
@attribute x6_indep_bM numeric
@attribute x7_bM numeric
@attribute T3.6_indep_bM numeric
@attribute T3.7_indep_bM numeric
@attribute T3.8_indep_bM numeric
@attribute T3.9_indep_bM numeric
@attribute T4_indep_bM numeric
@attribute T4.1_indep_bM numeric
@attribute T4.2_indep_bM numeric
@attribute T4.3_indep_bM numeric
@attribute T4.4_indep_bM numeric
@attribute T4.5_indep_bM numeric
@attribute T4.6_indep_bM numeric
@attribute T4.7_indep_bM numeric
@attribute T4.8_indep_bM numeric
@attribute T4.9_indep_bM numeric
@attribute T5_indep_bM numeric
@attribute T5.1_indep_bM numeric
@attribute T5.2_indep_bM numeric
@attribute T5.3_indep_bM numeric
@attribute T5.4_indep_bM numeric
@attribute T5.5_indep_bM numeric
@attribute T5.6_indep_bM numeric
@attribute T5.7_indep_bM numeric
@attribute T5.8_indep_bM numeric
@attribute T5.9_indep_bM numeric
@attribute T6_indep_bM numeric
@attribute T6.1_indep_bM numeric
@attribute T6.2_indep_bM numeric
@attribute Mmean_indep_bM numeric
@attribute dE12_indep_bM numeric
@attribute bM numeric
@attribute a_bM numeric
@attribute eta_bM numeric
@attribute deltaM_bM numeric
@attribute mu3.6_indep_bM numeric
@attribute mu3.7_indep_bM numeric
@attribute mu3.8_indep_bM numeric
@attribute mu3.9_indep_bM numeric
@attribute mu4_indep_bM numeric
@attribute mu4.1_indep_bM numeric
@attribute mu4.2_indep_bM numeric
@attribute mu4.3_indep_bM numeric
@attribute mu4.4_indep_bM numeric
@attribute mu4.5_indep_bM numeric
@attribute mu4.6_indep_bM numeric
@attribute mu4.7_indep_bM numeric
@attribute mu4.8_indep_bM numeric
@attribute mu4.9_indep_bM numeric
@attribute mu5_indep_bM numeric
@attribute mu5.1_indep_bM numeric
@attribute mu5.2_indep_bM numeric
@attribute mu5.3_indep_bM numeric
@attribute mu5.4_indep_bM numeric
@attribute mu5.5_indep_bM numeric
@attribute mu5.6_indep_bM numeric
@attribute mu5.7_indep_bM numeric
@attribute mu5.8_indep_bM numeric
@attribute mu5.9_indep_bM numeric
@attribute mu6_indep_bM numeric
@attribute mu6.1_indep_bM numeric
@attribute mu6.2_indep_bM numeric
@attribute c3.6_indep_bM numeric
@attribute c3.7_indep_bM numeric
@attribute c3.8_indep_bM numeric
@attribute c3.9_indep_bM numeric
@attribute c4_indep_bM numeric
@attribute c4.1_indep_bM numeric
@attribute c4.2_indep_bM numeric
@attribute c4.3_indep_bM numeric
@attribute c4.4_indep_bM numeric
@attribute c4.5_indep_bM numeric
@attribute c4.6_indep_bM numeric
@attribute c4.7_indep_bM numeric
@attribute c4.8_indep_bM numeric
@attribute c4.9_indep_bM numeric
@attribute c5_indep_bM numeric
@attribute c5.1_indep_bM numeric
@attribute c5.2_indep_bM numeric
@attribute c5.3_indep_bM numeric
@attribute c5.4_indep_bM numeric
@attribute c5.5_indep_bM numeric
@attribute c5.6_indep_bM numeric
@attribute c5.7_indep_bM numeric
@attribute c5.8_indep_bM numeric
@attribute c5.9_indep_bM numeric
@attribute c6_indep_bM numeric
@attribute c6.1_indep_bM numeric
@attribute c6.2_indep_bM numeric
@attribute class5 {0,1}

@data
0.002036,0.000336,0.003972,0.003857,-0.001914,4.5,0.152276,9.322222,9.322222,9.322222,9.322222,9.322222,9.322222,10.482638,10.482638,18.207638,40.254864,38.108334,35.177086,35.177086,37.60208,37.60208,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-10.503472,4.325,726404930,0.272456,2.596759,0.072433,-3.930935,0,0,0,0,0,0,0,0,8.995139,9.322222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.00135,-0.000674,0.005943,0.001924,-0.000638,4.5,0.153355,5.818056,5.818056,5.818056,5.818056,5.818056,5.818056,10.503472,10.503472,11.663889,41.396526,38.108334,35.177086,35.177086,37.60208,37.60208,26.134027,26.134027,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-8.491667,4.35,1454891390,0.271434,2.591027,0.073526,-3.945696,0,0,0,0,0,0,0,0,0,1.18125,1.18125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.000674,-0.00169,0.007925,-0.002264,0.002584,5.2,0.154074,4.181944,4.181944,4.181944,4.181944,4.181944,4.181944,4.181944,4.181944,13.177083,14.3375,44.109722,64.95417,64.95417,79.286804,79.286804,93.88125,93.88125,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-5.159028,4.625,2824693250,0.270757,2.587916,0.073893,-3.958067,0,0,0,0,0,0,0,0,0,1.18125,1.18125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.000338,0.000675,0.00134,0.003942,0.002882,5.2,0.154074,4.831945,4.831945,4.831945,4.831945,4.831945,4.831945,4.831945,4.831945,4.831945,4.831945,45.047222,53.422916,53.422916,79.286804,79.286804,93.88125,93.88125,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-4.894445,4.75,3248555010,0.270757,2.586288,0.073484,-3.952052,0,0,0,0,0,0,0,0,0,1.18125,1.18125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.002372,0.002036,0.000336,0.003972,0.003857,5.2,0.154792,3.713194,3.713194,3.713194,3.713194,3.713194,3.713194,3.713194,3.713194,3.713194,3.713194,15.377083,45.149307,53.422916,79.286804,79.286804,93.88125,93.88125,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-3.830555,4.8,4640214500,0.270084,2.583187,0.073612,-3.964395,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.003682,0.00135,-0.000674,0.005943,0.001924,5.2,0.157305,1.156944,1.156944,1.156944,1.156944,1.156944,1.156944,1.156944,1.156944,1.156944,1.156944,1.156944,1.156944,45.266666,53.60278,79.286804,93.88125,93.88125,26.134027,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-2.872222,4.9,8143483900,0.267753,2.573004,0.073711,-4.009635,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.179861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002011,0.000674,-0.00169,0.007925,-0.002264,5.3,0.156228,1.895139,1.895139,1.895139,1.895139,1.895139,1.895139,1.895139,1.895139,1.895139,1.895139,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-3.265972,4.925,5573329400,0.268747,2.577083,0.072645,-3.989267,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.179861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002343,-0.000338,0.000675,0.00134,0.003942,5.3,0.156587,3.203472,3.203472,3.203472,3.203472,3.203472,3.203472,3.203472,1.895139,1.895139,1.895139,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-6.447222,4.775,2539633920,0.268414,2.573471,0.071992,-3.98768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000673,-0.002372,0.002036,0.000336,0.003972,5.3,0.154074,6.329861,6.329861,6.329861,6.329861,6.329861,6.329861,6.329861,6.447222,1.895139,1.895139,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-8.259028,4.675,1821810050,0.270757,2.58428,0.071509,-3.944642,0,0,0,0,0,0,0,3.24375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00677,-0.003682,0.00135,-0.000674,0.005943,4.3,0.150118,6.54375,6.54375,6.54375,6.54375,6.54375,6.54375,6.54375,8.259028,1.895139,1.895139,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-7.102778,4.525,1776984580,0.274522,2.597733,0.071585,-3.862735,0,0,0,0,0,0,0,2.586458,1.929167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007522,-0.002011,0.000674,-0.00169,0.007925,4.3,0.148318,5.731945,5.731945,5.731945,5.731945,5.731945,5.731945,5.731945,7.102778,1.895139,1.895139,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-7.072222,4.275,912882180,0.276269,2.599694,0.075539,-3.810023,0,0,0,0,0,0,0,1.910648,1.244097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573686,0.550656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.008206,-0.002343,-0.000338,0.000675,0.00134,4.3,0.147958,3.828472,3.828472,3.828472,3.828472,3.828472,3.828472,3.828472,3.828472,1.895139,1.895139,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-4.726389,4.3,1527114370,0.276621,2.599384,0.075565,-3.796926,0,0,0,0,0,0,0,1.276157,1.276157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439751,0.439751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006925,0.000673,-0.002372,0.002036,0.000336,4.5,0.146877,2.797222,2.797222,2.797222,2.797222,2.797222,2.797222,2.797222,2.797222,11.173611,11.173611,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-8.225695,4.35,877462270,0.277682,2.602897,0.075568,-3.773665,0,0,0,0,0,0,0,0.949653,0.949653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411335,0.411335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003872,0.00677,-0.003682,0.00135,-0.000674,4.3,0.146157,7.666667,7.666667,7.666667,7.666667,7.666667,7.666667,7.666667,7.666667,11.173611,11.173611,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-9.898611,4.35,754561220,0.278394,2.60378,0.075427,-3.752864,0,0,0,0,0,0,0,3.833333,3.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650362,0.650362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.001059,0.007522,-0.002011,0.000674,-0.00169,4.4,0.147237,8.558333,8.558333,8.558333,8.558333,8.558333,8.558333,8.558333,8.558333,18.716667,11.173611,1.895139,1.895139,2.872222,46.981945,55.318058,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-9.386111,4.375,1129586300,0.277327,2.598621,0.07624,-3.770234,0,0,0,0,0,0,0,6.326389,4.279167,7.660416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.001751,0.008206,-0.002343,-0.000338,0.000675,5,0.149758,8.488194,8.488194,8.488194,8.488194,8.488194,8.488194,8.488194,8.488194,17.829168,19.544445,19.661806,19.661806,19.724306,20.70139,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-11.073611,4.55,1176425090,0.27487,2.59051,0.074777,-3.824494,0,0,0,0,0,0,0,0,2.231945,7.660416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.003159,0.006925,0.000673,-0.002372,0.002036,5,0.150118,5.645139,5.645139,5.645139,5.645139,5.645139,5.645139,5.645139,5.645139,11.073611,20.414583,22.12986,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-8.057638,4.65,1616760960,0.274522,2.592408,0.074569,-3.843339,0,0,0,0,0,0,0,0,2.231945,0,0,0,0,0,2.585417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.004564,0.003872,0.00677,-0.003682,0.00135,4.5,0.150838,5.825695,5.825695,5.825695,5.825695,5.825695,5.825695,5.825695,5.825695,5.825695,13.486111,22.12986,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-12.594444,4.7,1106239740,0.27383,2.589342,0.074439,-3.856021,0,0,0,0,0,0,0,0,0,5.825695,0,0,0,0,2.585417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002109,0.001059,0.007522,-0.002011,0.000674,4.6,0.149398,11.766666,11.766666,11.766666,11.766666,11.766666,11.766666,11.766666,11.766666,11.766666,11.766666,29.595835,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-15.64514,4.75,909626300,0.275218,2.596216,0.073737,-3.833297,0,0,0,0,0,0,0,0,0,0,6.76875,0,0,0,2.585417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004599,-0.001751,0.008206,-0.002343,-0.000338,4.6,0.145075,13.059722,13.059722,13.059722,13.059722,13.059722,13.059722,13.059722,13.059722,13.059722,13.059722,29.595835,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-15.361806,4.625,738799040,0.279469,2.615225,0.07392,-3.757842,0,0,0,0,0,0,0,0,0,10.647223,5.323611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006393,-0.003159,0.006925,0.000673,-0.002372,4.5,0.143633,12.949306,12.949306,12.949306,12.949306,12.949306,12.949306,12.949306,12.949306,12.949306,13.059722,29.595835,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-14.189584,4.5,614037060,0.280915,2.613289,0.088334,-3.702777,0,0,0,0,0,0,0,0,0,6.474653,5.323611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644447,0.271458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006722,-0.004564,0.003872,0.00677,-0.003682,4.5,0.143994,7.420833,7.420833,7.420833,7.420833,7.420833,7.420833,7.420833,12.949306,12.949306,13.059722,29.595835,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-10.059722,4.425,901416770,0.280552,2.608702,0.087949,-3.698459,0,0,0,0,0,0,0,0,0,2.302083,3.878472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004611,-0.002109,0.001059,0.007522,-0.002011,4.6,0.144715,6.18125,6.18125,6.18125,6.18125,6.18125,6.18125,6.18125,10.059722,10.059722,16.828472,21.826387,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-10.245833,4.425,821228990,0.279829,2.605262,0.087694,-3.710196,0,0,0,0,0,0,0,0,0,2.302083,6.18125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000721,0.004599,-0.001751,0.008206,-0.002343,4.6,0.144354,7.943749,7.943749,7.943749,7.943749,7.943749,7.943749,7.943749,10.245833,10.245833,16.828472,21.826387,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-10.706944,4.4,698106430,0.28019,2.609543,0.088686,-3.713478,0,0,0,0,0,0,0,0,7.943749,7.943749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002164,0.006393,-0.003159,0.006925,0.000673,4.4,0.145796,9.466666,9.466666,9.466666,9.466666,9.466666,9.466666,7.943749,10.245833,10.245833,16.828472,21.826387,22.12986,22.12986,22.12986,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-10.859722,4.325,888426750,0.278751,2.602066,0.088508,-3.734726,0,0,0,0,0,0,9.466666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002192,0.006722,-0.004564,0.003872,0.00677,4.9,0.14183,8.220834,8.220834,8.220834,8.220834,8.220834,8.220834,10.859722,12.1,12.1,18.280556,27.461805,47.87639,47.87639,47.87639,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-9.353473,4.5,1112923520,0.282744,2.621049,0.086592,-3.670052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002181,0.004611,-0.002109,0.001059,0.007522,4.9,0.142551,5.288889,5.288889,5.288889,5.288889,5.288889,5.288889,9.353473,9.353473,9.353473,15.534723,27.461805,47.87639,47.87639,47.87639,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-7.979167,4.475,1260109950,0.282009,2.61597,0.090723,-3.876178,0,0,0,0,0,0,0,0,0,5.288889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.006284,0.000721,0.004599,-0.001751,0.008206,4.9,0.138222,5.215972,5.215972,5.215972,5.215972,5.215972,5.215972,7.979167,7.979167,7.979167,12.04375,27.461805,47.87639,47.87639,47.87639,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-5.366667,4.5,1787282820,0.286474,2.638295,0.090343,-3.809548,0,0,0,0,0,0,0,0,0,2.690278,2.690278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.006969,-0.002164,0.006393,-0.003159,0.006925,4.9,0.138944,3.973611,3.973611,3.973611,3.973611,3.973611,3.973611,3.973611,7.979167,7.979167,12.04375,27.461805,47.87639,47.87639,47.87639,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-5.361111,4.525,2109341700,0.28572,2.63201,0.09073,-3.911846,0,0,0,0,0,0,0,0,0,2.690278,2.690278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.002601,0.002192,0.006722,-0.004564,0.003872,4.9,0.139305,4.228472,4.228472,4.228472,4.228472,4.228472,4.228472,4.228472,5.361111,5.361111,5.361111,23.641666,35.408333,47.87639,47.87639,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-4.890972,4.475,1928796540,0.285345,2.628473,0.090783,-3.911572,0,0,0,0,0,0,0,0,0,2.690278,2.690278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.003711,0.002181,0.004611,-0.002109,0.001059,4.7,0.138944,2.200695,2.200695,2.200695,2.200695,2.200695,2.200695,2.200695,4.890972,4.890972,4.890972,23.641666,35.408333,47.87639,47.87639,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-6.121528,4.475,1541067900,0.28572,2.630629,0.09052,-3.907014,0,0,0,0,0,0,0,0,0,2.200695,2.200695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.00373,0.006284,0.000721,0.004599,-0.001751,4.7,0.14183,5.970833,5.970833,5.970833,5.970833,5.970833,5.970833,5.970833,6.121528,6.121528,6.121528,23.641666,35.408333,47.87639,47.87639,64.81111,84.58403,84.58403,96.75347,26.134027,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-6.749305,4.475,2439147520,0.282744,2.617642,0.091451,-3.957999,0,0,0,0,0,0,0,0,0,3.920833,3.920833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002608,0.006969,-0.002164,0.006393,-0.003159,5.4,0.141469,5.361805,5.361805,5.361805,5.361805,5.361805,5.361805,5.361805,5.361805,5.361805,5.361805,18.94375,38.184723,40.770138,40.770138,61.471527,140.75833,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-9.585416,4.775,1739523330,0.283112,2.619639,0.090396,-3.852997,0,0,0,0,0,0,0,0,0,3.920833,3.920833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00112,0.002601,0.002192,0.006722,-0.004564,4.3,0.140387,8.922917,8.922917,8.922917,8.922917,8.922917,8.922917,8.922917,8.922917,5.361805,5.361805,18.94375,38.184723,40.770138,40.770138,61.471527,140.75833,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-11.811806,4.675,1345855100,0.284224,2.623276,0.089693,-3.829603,0,0,0,0,0,0,0,0,0,3.920833,3.920833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002976,0.003711,0.002181,0.004611,-0.002109,4.5,0.14183,7.890972,7.890972,7.890972,7.890972,7.890972,7.890972,7.890972,7.890972,11.811806,11.811806,18.94375,38.184723,40.770138,40.770138,61.471527,140.75833,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-11.620139,4.675,1478089860,0.282744,2.618342,0.090509,-3.860478,0,0,0,0,0,0,0,0,0,7.890972,7.890972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000368,-0.00373,0.006284,0.000721,0.004599,4.8,0.142191,10.841666,10.841666,10.841666,10.841666,10.841666,10.841666,10.841666,10.841666,11.620139,11.620139,21.564583,21.564583,49.026386,40.770138,61.471527,140.75833,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-11.946528,4.75,1437707260,0.282376,2.616438,0.09016,-3.865791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00074,-0.002608,0.006969,-0.002164,0.006393,4.8,0.140748,7.722917,7.722917,7.722917,7.722917,7.722917,7.722917,7.722917,7.722917,11.946528,11.946528,21.564583,21.564583,49.026386,40.770138,61.471527,140.75833,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-9.056251,4.525,1000129980,0.283853,2.625178,0.090239,-3.848383,0,0,0,0,0,0,0,0,0,4.834028,4.834028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00112,-0.00112,0.002601,0.002192,0.006722,0,0.139305,6.167361,6.167361,6.167361,6.167361,6.167361,7.722917,7.722917,7.722917,11.946528,11.946528,21.564583,21.564583,49.026386,40.770138,61.471527,140.75833,140.75833,143.18333,155.35278,327.72916,327.72916,317.9257,347.80417,83.26805,83.26805,0,-14.510416,4.45,686584450,0.285345,2.628514,0.088496,-3.811719,0,0,0,0,0,0,0,0,0,4.834028,4.834028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
